sid	category	name
11170397	Deal Site	Dealmoon Victorias Secret Product
11170363	Deal Site	Dealmoon VS
11171639	Deal Site	DealNews
11171640	Deal Site	DealNews
11171649	Deal Site	DealNews
11171651	Deal Site	DealNews
11171681	Deal Site	DealNews
11171600	Deal Site	DealNews 1-800 Contacts Product
11171921	Deal Site	Dealnews Best Western Product
11171598	Deal Site	DealNews Chewy Product
11171731	Deal Site	Dealnews Choice Hotels Product
11171602	Deal Site	DealNews Dollar Shave Club Product
11171638	Deal Site	Dealnews Geico Product
11171595	Deal Site	DealNews HP Product
11172117	Deal Site	DealNews HR Block
11171328	Deal Site	DealNews JCPenney Product
11171596	Deal Site	DealNews Kmart Product
11171710	Deal Site	DealNews LampsPlus Product
11171304	Deal Site	DealNews Macys Product
11171947	Deal Site	DealNews Merrell Product
11171597	Deal Site	DealNews Overstock Product
11171713	Deal Site	DealNews Progressive
11171721	Deal Site	DealNews Sears Product
11171599	Deal Site	DealNews Sperry Product
11171878	Deal Site	DealNews Zenni Optical Product
11171282	Deal Site	dealnewstest
11170452	Deal Site	Dealspotr Deals JCPenney Product
11170927	Deal Site	Dealspotr Deals Pandora
11170553	Deal Site	Dealspotr Deals TurboTax
11170453	Deal Site	Dealspotr Deals Victorias Secret Product
11170454	Deal Site	Dealspotr Deals Webstaurant Product
11171959	Deal Site	Dealspotr eHarmony
11171142	Deal Site	Dealspotr Forever21 Product
11171156	Deal Site	Dealspotr Geico
11171691	Deal Site	Dealspotr Geico Product
11172157	Deal Site	Dealspotr H&R Block Product
11171960	Deal Site	Dealspotr Hotwire
11172160	Deal Site	Dealspotr Hulu
11172159	Deal Site	Dealspotr Keen Footware Product
11171587	Deal Site	Dealspotr Kmart Product
11172158	Deal Site	Dealspotr Merdeces Benz Product
11171618	Deal Site	Dealspotr Nissan
11171957	Deal Site	Dealspotr Overstock Product
11172072	Deal Site	Dealspotr Pandora Product
11171709	Deal Site	Dealspotr Samsung Product
11172068	Deal Site	Dealspotr Tag Heuer Product
11170331	Deal Site	Dealspotrcom Deals Macys Product
11169905	Deal Site	Dealspotrcom Deals Pizza Hut
11171298	Deal Site	Dealspotrcom Deals Sears Product
11168354	Search	Dex Media- search-Flower Delivery Express-direct-us
11167921	Search	Dex Media- search-Schwans Branded-direct-us
11168509	Search	DexMedia-search-Home Security-direct-us
11168510	Search	DexMedia-search-HVAC-direct-us
11167708	Search	DexMedia-search-WindowCosts-direct-us
11170813	Contextual	Dianomi Experian
11170878	Contextual	Dianomi HR Block
11170814	Contextual	Dianomi LegalZoom
11170810	Contextual	Dianomi LendingTree Home Equity
11170808	Contextual	Dianomi LendingTree Refi
11170809	Contextual	Dianomi LendingTree Reverse
11170881	Contextual	Dianomi Samsung Beyond
11171390	Contextual	Dianomi Samsung Beyond XG5
11170952	Contextual	Dianomi TransUnion
11170812	Contextual	Dianomi TurboTax
11171154	Contextual	Digital Properties Geico
11170448	Contextual	DigitalProperties
11170481	Contextual	DigitalTrends PizzaHut
11170558	Contextual	DigitalTrends Volvo
11167203	Other	DiscoverWeb
11165151	Domain	DMPRO Domain
11168739	Domain	DMPRO Domain ComDotCom
11165399	Domain	DomainPower Domain
11165236	Domain	DomainPower Tax
11169027	Contextual	DoughRoller LuxuryCard
11169085	Contextual	DoughRoller MB Experian
11168470	Search	Doughroller.net- search- Citibank College Card-direct-us
11168078	Search	Doughroller.net- search- Rushcard-direct-us
11171003	Lead Gen	EducationDynamics MB Fortis Massage Therapy - Richmond
11171004	Lead Gen	EducationDynamics MB Fortis Medical Assistant - Richmond
11162851	Pop/Lightbox	F10_Local
11167976	Pop/Lightbox	f10-pop-over-AIS insurance-us-indirect MB
11167297	Pop/Lightbox	f10-pop-over-ATT Uverse-us-indirect
11167620	Pop/Lightbox	f10-pop-over-GlassesUsa.com-us-indirect
11170865	Social	Facebook 1800Contacts
11170921	Social	Facebook ApartmentList
11170387	Social	Facebook ATT U-Verse
11170922	Social	Facebook Burpee
11170868	Social	Facebook Carbon38
11171315	Social	Facebook Carbon38 Product
11171594	Social	Facebook Genealogy Bank
11171627	Social	Facebook InsureMyCarNow 
11170396	Social	Facebook LegalZoom
11171621	Social	Facebook Life Line Screening 
11171592	Social	Facebook LucidChart
11170394	Social	Facebook Macys
11170924	Social	Facebook Nissan
11171603	Social	Facebook Parachute Home Product
11172106	Social	Facebook Progressive
11170866	Social	Facebook Trivago
11171591	Social	Facebook Trivago
11171739	Social	Facebook Trivago NDS
11170867	Social	Facebook WebstaurantStore
11171631	Contextual	Finder
11171659	Contextual	Finder
11171159	Contextual	Finder Geico
11171819	Contextual	Finder.com Amerisleep Product
11171680	Contextual	Finder.com Choice Hotels Product
11172183	Contextual	Finder.com eHarmony Product
11172133	Contextual	Finder.com Essilor Product
11171276	Contextual	Finder.com Experian
11171692	Contextual	Finder.com Geico Product
11170569	Contextual	Finder.com H&R Block
11172123	Contextual	Finder.com H&R Block Product
11172189	Contextual	Finder.com Harrys
11172141	Contextual	Finder.com Hulu
11170647	Contextual	Finder.com JCPenney Product
11170560	Contextual	Finder.com LegalZoom
11170632	Contextual	Finder.com Macys Product
11170861	Contextual	Finder.com Merrell Product
11170863	Contextual	Finder.com MuteSix Carbon38 Product
11170862	Contextual	Finder.com Mutesix GruntStyle Product
11170645	Contextual	Finder.com Overstock Product
11171402	Contextual	Finder.com Progressive
11171933	Contextual	Finder.com Prudential
11171279	Contextual	Finder.com Sears Product
11170860	Contextual	Finder.com Sperry Product
11172059	Contextual	Finder.com Tag Heuer Product
11172181	Contextual	Finder.com Talbots Product
11171929	Contextual	Finder.com Teleflora Product
11172184	Contextual	Finder.com The Fruit Company Product
11172185	Contextual	Finder.com The Zebra Product
11170559	Contextual	Finder.com TurboTax
11170633	Contextual	Finder.com Under Armour Product
11172132	Contextual	Finder.com Zenni Optical Product
11171862	Contextual	First Media Macys Product
11169420	Search	Firstand10 SVG
11168355	Search	Firstand10-search-Benepath-direct-us
11172220	Push	Flat Iron Apartment List
11172116	Push	Flat Iron HR Block
11172203	Push	Flat Iron Media AT&T Uverse
11172201	Push	Flat Iron Media Dollar Shave Club
11172202	Push	Flat Iron Media e-File
11172082	Push	Flat Iron Media Essilor
11172111	Push	Flat Iron Media Morning Brew
11172093	Push	Flat Iron Media Pandora
11172191	Push	Flat Iron Media Restasis
11172120	Push	Flat Iron Mercedes Benz
11172128	Push	Flat Iron National Geographic
11172097	Push	Flat Iron Zenni Optical
11172032	Push	FlatIron buythegoods.com
11172062	Push	Flatiron JCPenney
11171967	Push	FlatIron Media Best Western
11171966	Push	FlatIron Media Choice Hotels
11171969	Push	FlatIron Media eHarmony
11171968	Push	FlatIron Media Experian
11171995	Push	FlatIron Media Freeshipping
11171962	Push	FlatIron Media Geico
11171965	Push	FlatIron Media Groupon
11171972	Push	FlatIron Media Lending Tree Refi Express
11171985	Push	FlatIron Media Lendingtree Personal Loans
11172051	Push	FlatIron Media Noom
11171956	Push	FlatIron Media Progressive
11171970	Push	FlatIron Media Quinstreet (savingsaccount.com)
11171989	Push	FlatIron Media Talbots
11171961	Push	FlatIron Media Tea Collection
11171880	Push	FlatIronMedia CarPriceSecrets
11171951	Push	FlatIronMedia Ebates
11171896	Push	FlatIronMedia Macys Coop Armani
11171895	Push	FlatIronMedia Macys Coop G-Star
11171897	Push	FlatIronMedia Macys Coop Nautica
11171898	Push	FlatIronMedia Macys Coop Sean John
11171894	Push	FlatIronMedia Macys Homepage
11171879	Push	FlatIronMedia Overstock
11171932	Push	FlatIronMedia Teleflora
11169599	Push	Fluent Mobile Push
11163400	Other	fourohfour
11165268	Pop/Lightbox	futureads-1800contacts-search
11168487	Pop/Lightbox	futureads-contextual-intext-Fortis Dental-direct
11168413	Pop/Lightbox	futureads-intext-Sharecare-us-direct
11166216	Pop/Lightbox	futureads-pop-over-AQ_ConsumerInjury2-us-direct
11166798	Pop/Lightbox	futureads-pop-over-AUG_Argosy.com-us-direct
11165988	Pop/Lightbox	futureads-pop-over-boost mobile-us-direct
11165864	Pop/Lightbox	futureads-pop-over-draftkings home-us-direct
11167556	Pop/Lightbox	futureads-pop-over-Glassesusa.com -us-direct
11166011	Pop/Lightbox	futureads-pop-over-Hulu_General-us-direct
11166202	Pop/Lightbox	futureads-pop-over-Sprint Prepaid-us-direct
11170644	Lead Gen	GetEducated JWU Graduate
11171483	Deal Site	Goodshop Trivago
11171482	Deal Site	Goodshop WebstaurantStore
11168166	Other	GreenBracket-dietspotlight-BB Beach Body On Demand-ws-direct
11171868	Other	Groovy Script Block Search
11169797	Search	HelloBusiness Local Search
11170767	Extension	iChrome Hotwire
11170765	Extension	iChrome Pizza Hut
11170766	Extension	iChrome Turbo Tax
11170287	Intext	InfoLinks
11170470	Intext	InfoLinks FB
11170479	Intext	InfoLinks FB Canada
11170478	Display	InfoLinks FB Display US
11170480	Intext	InfoLinks FB Intl
11163888	Intext	InfoLinks Intext
11163889	Search	InfoLinks Search
11170715	Intext	InfoLinks Tax
11170457	Lead Gen	InsideVentures KPIF CO
11170458	Lead Gen	InsideVentures KPIF GA
11171979	Lead Gen	InsideVentures KPIF NCAL
11171978	Lead Gen	InsideVentures KPIF SCAL
11171400	Lead Gen	InsideVentures Progressive
11170012	Lead Gen	InsuranceClicks MB The Zebra
11170310	Lead Gen	InsuranceClicks MB United Medicare
11171943	Lead Gen	InsuranceClicks Prudential
11171876	Lead Gen	InsuranceClicks United Healthcare
11162867	Other	InsureFacts
11171488	Contextual	InternetThings Chewy
11171486	Contextual	InternetThings Experian
11171489	Contextual	InternetThings LegalZoom
11171487	Contextual	InternetThings Transunion
11170894	Extension	IronSource JS
11170731	Extension	IronSource Omnibox
11170406	In-App	JumpRamp In App Chewy
11170405	In-App	JumpRamp In App DollarShave
11170408	In-App	JumpRamp In App Pandora Jewelry
11170403	In-App	JumpRamp In App Under Armour
11170407	In-App	JumpRamp In App Victorias Secret
11172089	Contextual	Kelkoo JCPenney Product
11171870	Contextual	Kelkoo Macys Product
11171887	Contextual	Kelkoo Sears Product
11171886	Contextual	Kelkoo Webstaurant Product
11172024	Contextual	Kelkoo Zenni Optical Product
11169223	Contextual	Kiosked Contextual
11171312	Internal	kw_suggestion_test
11170671	Extension	Linkury SafeFinder
11163154	Internal	LocalZipper
11167881	Other	locationlessliving-search-organic
11170950	Pop/Lightbox	MB   Advertise.com MB - ApartmentList - T0
11170953	Pop/Lightbox	MB   Advertise.com MB - ApartmentList - T1
11170951	Pop/Lightbox	MB   Advertise.com MB - ApartmentList - T2
11171613	Pop/Lightbox	MB   Advertise.com MB - HPSO Brand
11171614	Pop/Lightbox	MB   Advertise.com MB - HPSO NonBrand
11171388	Pop/Lightbox	MB   Advertise.com MB - Life Line Screening
11169800	Mobile Browser	mCent Quicklinks
11168614	Lead Gen	Media Alpha-Fortis Centerville Nursing
11168615	Lead Gen	Media Alpha-Fortis Cincinnati Nursing
11168627	Lead Gen	Media Alpha-Fortis Columbia Nursing
11168616	Lead Gen	Media Alpha-Fortis Columbus Nursing
11168622	Lead Gen	Media Alpha-Fortis Cutler Bay Nursing
11168628	Lead Gen	Media Alpha-Fortis Indianapolis Nursing
11168632	Lead Gen	Media Alpha-Fortis Nashville Nursing
11168633	Lead Gen	Media Alpha-Fortis Norfolk Nursing
11168619	Lead Gen	Media Alpha-Fortis Orange Park Nursing
11168621	Lead Gen	Media Alpha-Fortis Port St. Lucie Nursing
11168624	Lead Gen	Media Alpha-Fortis Richmond Nursing
11168625	Lead Gen	Media Alpha-Fortis Salt Lake City Nursing
11168626	Lead Gen	Media Alpha-Fortis Scranton Nursing
11171922	Lead Gen	MediaAlpha Best Western Desktop Product
11171924	Lead Gen	MediaAlpha Best Western Mobile Product
11171747	Lead Gen	MediaAlpha ChoiceHotels Product Desktop
11171772	Lead Gen	MediaAlpha ChoiceHotels Product Mobile
11168709	Lead Gen	MediaAlpha Fortis HVAC Atlanta
11168710	Lead Gen	MediaAlpha Fortis HVAC Baton Rouge
11168714	Lead Gen	MediaAlpha Fortis HVAC Columbia
11168715	Lead Gen	MediaAlpha Fortis HVAC Columbus
11168716	Lead Gen	MediaAlpha Fortis HVAC Cookville
11168717	Lead Gen	MediaAlpha Fortis HVAC Cuyahoga Falls
11168718	Lead Gen	MediaAlpha Fortis HVAC Dothan
11168720	Lead Gen	MediaAlpha Fortis HVAC Foley
11168722	Lead Gen	MediaAlpha Fortis HVAC Houston North
11168724	Lead Gen	MediaAlpha Fortis HVAC Indianapolis
11168725	Lead Gen	MediaAlpha Fortis HVAC Mobile
11168727	Lead Gen	MediaAlpha Fortis HVAC Nashville
11168728	Lead Gen	MediaAlpha Fortis HVAC Norfolk
11168729	Lead Gen	MediaAlpha Fortis HVAC Pensacola
11168730	Lead Gen	MediaAlpha Fortis HVAC Port St Lucie
11168732	Lead Gen	MediaAlpha Fortis HVAC Richmond
11168734	Lead Gen	MediaAlpha Fortis HVAC Salt Lake City
11168735	Lead Gen	MediaAlpha Fortis HVAC Wayne
11171843	Lead Gen	MediaAlpha Marriott
11170955	Lead Gen	MediaAlpha MB - Fortis Medical Billing - Wayne
11170996	Lead Gen	MediaAlpha MB All-State CDL - Pittsburgh
11171023	Lead Gen	MediaAlpha MB All-State Dental Assistant - Baltimore
11171024	Lead Gen	MediaAlpha MB All-State Medical Assistant - Baltimore
11171096	Lead Gen	MediaAlpha MB Fortis Cardiovascular Technology - Nashville
11171048	Lead Gen	MediaAlpha MB Fortis CDL - Cookeville
11171064	Lead Gen	MediaAlpha MB Fortis CDL - Forty Fort
11170969	Lead Gen	MediaAlpha MB Fortis Cosmetology - Pensacola
11170960	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Atlanta
11171032	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Birmingham
11171037	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Centerville
11170965	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Cincinnati
11171040	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Columbia
11171055	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Cuyahoga Falls
11171070	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Houston North
11171081	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Landover
11171085	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Lawrenceville
11171090	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Mobile
11171094	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Montgomery
11171101	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Orange Park
11170971	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Pensacola
11170997	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Port St Lucie
11171002	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Richmond
11171008	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Salt Lake City
11171010	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Scranton
11171015	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Towson
11171018	Lead Gen	MediaAlpha MB Fortis Dental Assistant - Wayne
11171065	Lead Gen	MediaAlpha MB Fortis ECG/Phlebotomy/Lab Assistant - Forty Fort
11171033	Lead Gen	MediaAlpha MB Fortis Electrical Trades - Birmingham
11171019	Lead Gen	MediaAlpha MB Fortis Electronic Systems Tech - Wayne
11170961	Lead Gen	MediaAlpha MB Fortis EMT/EMS/Paramedic - Atlanta
11171034	Lead Gen	MediaAlpha MB Fortis HVAC - Birmingham
11171038	Lead Gen	MediaAlpha MB Fortis HVAC - Centerville
11170966	Lead Gen	MediaAlpha MB Fortis HVAC - Cincinnati
11171067	Lead Gen	MediaAlpha MB Fortis HVAC - Forty Fort
11171076	Lead Gen	MediaAlpha MB Fortis HVAC - Houston South
11171020	Lead Gen	MediaAlpha MB Fortis Lab Technician - Wayne
11171043	Lead Gen	MediaAlpha MB Fortis MABXO - Columbus
11171102	Lead Gen	MediaAlpha MB Fortis MABXO - Orange Park
11170999	Lead Gen	MediaAlpha MB Fortis MABXO - Port St Lucie
11171009	Lead Gen	MediaAlpha MB Fortis MABXT - Salt Lake City
11171068	Lead Gen	MediaAlpha MB Fortis Massage Therapy - Forty Fort
11170972	Lead Gen	MediaAlpha MB Fortis Massage Therapy - Pensacola
11171021	Lead Gen	MediaAlpha MB Fortis Massage Therapy - Wayne
11170962	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Atlanta
11171026	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Baton Rouge
11171035	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Birmingham
11171039	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Centerville
11170967	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Cincinnati
11171041	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Columbia
11171044	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Columbus
11171049	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Cookeville
11171054	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Cutler Bay
11171056	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Cuyahoga Falls
11171060	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Dothan
11171063	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Foley
11171071	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Houston North
11171077	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Houston South
11171082	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Landover
11171087	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Lawrenceville
11171091	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Mobile
11171095	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Montgomery
11171103	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Orange Park
11170974	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Pensacola
11171017	Lead Gen	MediaAlpha MB Fortis Medical Assistant - Towson
11171027	Lead Gen	MediaAlpha MB Fortis Medical Billing - Baton Rouge
11171045	Lead Gen	MediaAlpha MB Fortis Medical Billing - Columbus
11171057	Lead Gen	MediaAlpha MB Fortis Medical Billing - Cuyahoga Falls
11171072	Lead Gen	MediaAlpha MB Fortis Medical Billing - Houston North
11171104	Lead Gen	MediaAlpha MB Fortis Medical Billing - Orange Park
11171001	Lead Gen	MediaAlpha MB Fortis Medical Billing - Port St Lucie
11171042	Lead Gen	MediaAlpha MB Fortis Medical Billing and Coding - Columbia
11171073	Lead Gen	MediaAlpha MB Fortis Medical Billing and Coding - Houston North
11171078	Lead Gen	MediaAlpha MB Fortis Medical Billing and Coding - Houston South
11171083	Lead Gen	MediaAlpha MB Fortis Medical Billing and Coding - Landover
11171013	Lead Gen	MediaAlpha MB Fortis Medical Billing and Coding - Scranton
11171028	Lead Gen	MediaAlpha MB Fortis Medical Lab Technician - Baton Rouge
11171036	Lead Gen	MediaAlpha MB Fortis Medical Lab Technician - Birmingham
11171050	Lead Gen	MediaAlpha MB Fortis Medical Lab Technician - Cookeville
11171092	Lead Gen	MediaAlpha MB Fortis Medical Office Admin - Mobile
11171100	Lead Gen	MediaAlpha MB Fortis Medical Office Admin - Norfolk
11170975	Lead Gen	MediaAlpha MB Fortis Medical Office Admin - Pensacola
11171058	Lead Gen	MediaAlpha MB Fortis Nursing - Cuyahoga Falls
11170977	Lead Gen	MediaAlpha MB Fortis Nursing - Pensacola
11170963	Lead Gen	MediaAlpha MB Fortis Pharmacy Tech - Atlanta
11171029	Lead Gen	MediaAlpha MB Fortis Pharmacy Tech - Baton Rouge
11171051	Lead Gen	MediaAlpha MB Fortis Pharmacy Tech - Cookeville
11171061	Lead Gen	MediaAlpha MB Fortis Pharmacy Tech - Dothan
11171093	Lead Gen	MediaAlpha MB Fortis Pharmacy Tech - Mobile
11171030	Lead Gen	MediaAlpha MB Fortis Radiologic Tech - Baton Rouge
11171046	Lead Gen	MediaAlpha MB Fortis Radiologic Tech - Columbus
11171052	Lead Gen	MediaAlpha MB Fortis Radiologic Tech - Cookeville
11171084	Lead Gen	MediaAlpha MB Fortis Radiologic Tech - Landover
11171074	Lead Gen	MediaAlpha MB Fortis Sterile Processing Tech - Houston North
11171079	Lead Gen	MediaAlpha MB Fortis Sterile Processing Tech - Houston South
11171105	Lead Gen	MediaAlpha MB Fortis Sterile Processing Tech - Orange Park
11171031	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Baton Rouge
11171047	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Columbus
11171053	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Cookeville
11171075	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Houston North
11171099	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Nashville
11171106	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Orange Park
11171007	Lead Gen	MediaAlpha MB Fortis Surgical Tech - Richmond
11170964	Lead Gen	MediaAlpha MB Fortis Welding - Atlanta
11170968	Lead Gen	MediaAlpha MB Fortis Welding - Cincinnati
11171059	Lead Gen	MediaAlpha MB Fortis Welding - Cuyahoga Falls
11171492	Lead Gen	MediaAlpha MB Keiser Ground
11172054	Lead Gen	MediaAlpha Medicare Helpline
11172205	Contextual	MediaForce e-File
11170747	Contextual	Metarail H&R Block Product
11170321	Contextual	Metarail Hotwire
11170799	Contextual	Metarail Macys
11170800	Contextual	Metarail Macys Product
11172103	Contextual	Metarail Trivago Product
11170578	Contextual	Metarail TurboTax
11170801	Contextual	Metarail TurboTax Product
11163236	Internal	MetroHubs.com
